R_EX_lys_L_e_,-0.08236836,0.08236836,{'M_lys_L_e': 1.0},{'M_lys_L_b': 1.0},-1.0,1000.0
R_EX_man_e_,-0.23251361999999998,0.23251361999999998,{'M_man_e': 1.0},{'M_man_b': 1.0},-1.0,1000.0
R_EX_nadp_e_,-2.8753729498203626e-07,2.8753729498203626e-07,{'M_nadp_e': 1.0},{'M_nadp_b': 1.0},0.0,1000.0
R_EX_phe_L_e_,-0.038536419999999995,0.038536419999999995,{'M_phe_L_e': 1.0},{'M_phe_L_b': 1.0},-1.0,1000.0
R_EX_ptrc_e_,0.0,0.0,{'M_ptrc_e': 1.0},{'M_ptrc_b': 1.0},-1.0,1000.0
R_EX_ribflv_e_,-0.00028520980000000003,0.00028520980000000003,{'M_ribflv_e': 1.0},{'M_ribflv_b': 1.0},-1.0,1000.0
R_EX_thm_e_,-2.8779999999999997e-07,2.8779999999999997e-07,{'M_thm_e': 1.0},{'M_thm_b': 1.0},-1.0,1000.0
R_EX_urea_e_,0.0,0.0,{'M_urea_e': 1.0},{'M_urea_b': 1.0},0.0,1000.0
R_EX_val_L_e_,-0.3948305175973162,0.3948305175973162,{'M_val_L_e': 1.0},{'M_val_L_b': 1.0},-1.0,1000.0
R_FBA,1.662868539692795,1.662868539692795,{'M_fdp_c': 1.0},"{'M_dhap_c': 1.0, 'M_g3p_c': 1.0}",-1000.0,1000.0
R_FBA3,0.018764559998658115,0.018764559998658115,{'M_s17bp_c': 1.0},"{'M_e4p_c': 1.0, 'M_dhap_c': 1.0}",-1000.0,1000.0
R_FCLTm,2.8779999999999997e-07,2.8779999999999997e-07,{'M_ppp9_m': 1.0},{'M_pheme_m': 1.0},0.0,1000.0
R_FKYNH,0.0,0.0,{'M_Lfmkynr_c': 1.0},"{'M_Lkynr_c': 1.0, 'M_for_c': 1.0}",0.0,1000.0
R_FMNAT,2.8779999999999997e-07,2.8779999999999997e-07,"{'M_fmn_c': 1.0, 'M_amp_c': 1.0}",{'M_fad_c': 1.0},0.0,1000.0
R_FORtm,0.18924217049873154,0.18924217049873154,{'M_for_m': 1.0},{'M_for_c': 1.0},0.0,1000.0
R_FRTT,2.8779999999999997e-07,2.8779999999999997e-07,"{'M_frdp_c': 1.0, 'M_ipdp_c': 1.0}",{'M_ggdp_c': 1.0},0.0,1000.0
R_FTHFLi,0.18987504269739808,0.18987504269739808,"{'M_for_c': 1.0, 'M_thf_c': 1.0}",{'M_10fthf_c': 1.0},0.0,1000.0
R_FTHFLmi,-0.18924217049873154,0.18924217049873154,"{'M_thf_m': 1.0, 'M_for_m': 1.0}",{'M_10fthf_m': 1.0},-1000.0,1000.0
R_FUM,0.8694449511899727,0.8694449511899727,{'M_fum_c': 1.0},{'M_mal_L_c': 1.0},-1000.0,1000.0
R_G3PDm,0.0,0.0,{'M_glyc3p_m': 1.0},{'M_dhap_m': 1.0},0.0,1000.0
R_G3PT,0.0,0.0,{'M_glyc3p_c': 1.0},{'M_glyc_c': 1.0},0.0,1000.0
R_G5SADr,0.047400660000000004,0.047400660000000004,{'M_glu5sa_c': 1.0},{'M_1pyr5c_c': 1.0},-1000.0,1000.0
R_G6PDH2,0.46810698779597437,0.46810698779597437,{'M_g6p_c': 1.0},{'M_6pgl_c': 1.0},0.0,1000.0
R_G6PI,0.0,0.0,{'M_g6p_c': 1.0},{'M_g6p_B_c': 1.0},-1000.0,1000.0
R_G6PI3,0.0,0.0,{'M_g6p_B_c': 1.0},{'M_f6p_c': 1.0},-1000.0,1000.0
R_GALT,0.48255425999616364,0.48255425999616364,"{'M_gal1p_c': 1.0, 'M_ump_c': 1.0}",{'M_udpgal_c': 1.0},-1000.0,1000.0
R_GAPD,3.3526751593828976,3.3526751593828976,{'M_g3p_c': 1.0},{'M_13dpg_c': 1.0},-1000.0,1000.0
R_GARFTi,0.390257375600147,0.390257375600147,"{'M_gar_c': 1.0, 'M_10fthf_c': 1.0}","{'M_fgam_c': 1.0, 'M_thf_c': 1.0}",0.0,1000.0
R_GCALDt,2.8753862843114214e-07,2.8753862843114214e-07,{'M_gcald_e': 1.0},{'M_gcald_c': 1.0},-1000.0,1000.0
R_GCALDtm,2.8753862843114214e-07,2.8753862843114214e-07,{'M_gcald_c': 1.0},{'M_gcald_m': 1.0},-1000.0,1000.0
